28727701	82	9	65	88	151	120	
28728733	239	14	13	201	255	219	
28729765	30	5	4	105	34	40	
28730797	8	108	7	81	7	114	
28731829	9	165	10	94	9	130	
28732861	3	3	3	3	3	3	
28733893	3	3	5	3	4	55	
28734925	10	8	180	10	176	173	
28735957	63	9	81	72	145	120	
28736989	231	15	12	196	255	213	
28738021	51	4	5	106	55	54	
28739053	7	93	7	79	7	106	
28740085	11	172	11	106	10	139	
28741117	3	3	4	3	4	4	
28742149	3	4	4	3	3	57	
28743181	8	10	161	10	161	155	
28744213	49	7	92	50	142	113	
28745245	239	15	13	200	255	214	
28746277	66	5	4	118	74	77	
28747309	6	82	6	77	7	93	
28748341	10	175	11	124	10	141	
28749373	4	15	3	3	4	15	
28750405	4	3	5	4	4	53	
28751437	8	8	144	11	145	142	
28752469	28	8	112	34	139	109	
28753501	236	16	13	205	255	226	
28754533	85	6	6	123	93	95	
28755565	5	66	6	78	6	76	
28756597	9	178	12	132	11	144	
28757629	4	27	5	5	4	28	
28758661	3	3	4	4	4	57	
28759693	7	8	128	7	131	118	
28760725	13	8	125	14	134	104	
28761757	239	15	12	223	255	241	
28762789	103	7	6	122	116	96	
28763821	5	53	5	78	6	62	
28764853	11	173	11	145	10	143	
28765885	4	42	5	6	4	41	
28766917	3	3	5	3	4	53	
28767949	7	7	109	7	113	104	
28768981	6	7	144	8	142	114	
28770013	232	17	14	239	255	252	
28771045	118	8	7	119	134	103	
28772077	5	39	5	65	5	46	
28773109	12	177	12	157	11	141	
28774141	5	54	5	6	5	53	
28775173	4	3	4	3	4	53	
28776205	7	7	105	6	104	89	
28777237	7	8	152	9	153	132	
28778269	216	16	12	225	234	243	
28779301	137	8	7	117	155	105	
28780333	3	27	4	72	4	33	
28781365	12	177	11	159	11	150	
28782397	4	67	6	10	5	68	
28783429	3	3	4	3	4	50	
28784461	5	6	85	6	88	70	
28785493	9	9	165	9	166	148	
28786525	201	13	12	212	218	218	
28787557	158	10	8	115	176	126	
28788589	3	12	3	82	4	19	
28789621	10	178	12	145	11	166	
28790653	6	83	6	22	6	69	
28791685	3	3	4	4	5	46	
28792717	4	6	73	5	73	59	
28793749	9	9	187	10	188	174	
28794781	182	12	12	187	198	203	
28795813	180	11	9	139	193	143	
28796845	3	3	4	85	5	8	
28797877	12	170	11	132	11	178	
28798909	5	95	6	33	6	68	
28799941	4	3	5	4	4	46	
28800973	5	3	55	5	57	55	
28802005	8	10	193	9	197	174	
28803037	163	10	10	171	176	182	
28804069	198	12	10	157	213	171	
28805101	2	2	4	81	5	8	
28806133	10	162	12	120	11	176	
28807165	6	107	6	47	5	69	
28808197	3	3	5	2	4	40	
28809229	4	4	39	4	38	47	
28810261	9	11	194	11	198	168	
28811293	139	11	23	148	171	175	
28812325	210	13	11	179	236	189	
28813357	3	2	4	83	3	7	
28814389	11	151	9	107	10	159	
28815421	7	127	7	61	7	85	
28816453	3	3	3	3	4	25	
28817485	4	4	23	5	22	47	
28818517	11	11	202	10	203	167	
28819549	125	12	32	131	165	170	
28820581	231	14	11	192	255	207	
28821613	3	3	3	83	3	7	
28822645	9	139	9	94	9	151	
28823677	8	137	9	71	7	101	
28824709	3	2	4	3	4	14	
28825741	3	4	9	3	7	45	
28826773	10	9	197	11	203	184	
28827805	103	9	47	114	155	149	
28828837	234	12	12	200	255	216	
28829869	9	2	4	93	12	14	
28830901	8	122	9	80	8	130	
28831933	10	149	10	86	8	114	
28832965	3	3	3	3	3	4	
28833997	4	4	5	3	4	53	
28835029	11	12	192	12	200	196	
28836061	88	10	61	92	152	126	
28837093	236	15	12	200	255	212	
28838125	26	4	4	101	31	33	
28839157	8	108	7	79	7	117	
28840189	10	160	9	91	9	126	
28841221	3	2	4	3	3	4	
